Airfoil,CL,CD,CLMax,Vlo,Lift,Drag,Average Resistance,WingArea,ThrustNeeded
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,34.2465933,11.49751265,0.26199165,1.132041397,38,11.15778019
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,34.02348608,11.49751265,0.26199165,1.132041397,38.5,11.02757579
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,33.80468325,11.49751265,0.26199165,1.132041397,39,10.90070996
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,33.59004818,11.49751265,0.26199165,1.132041397,39.5,10.77705593
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,33.37945019,11.49751265,0.26199165,1.132041397,40,10.65649325
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,33.1727643,11.49751265,0.26199165,1.132041397,40.5,10.53890742
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,32.96987087,11.49751265,0.26199165,1.132041397,41,10.42418954
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,32.77065532,11.49751265,0.26199165,1.132041397,41.5,10.31223595
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,32.57500787,11.49751265,0.26199165,1.132041397,42,10.20294792
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,32.38282326,11.49751265,0.26199165,1.132041397,42.5,10.09623137
sd7043-il- 0 Deg Alpha,0.4428,0.01009,1.4946,32.19400052,11.49751265,0.26199165,1.132041397,43,9.991996607
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,35.68413324,19.91292332,0.2565389,0.958280434,35,11.84336826
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,35.4319454,19.91292332,0.2565389,0.958280434,35.5,11.69005717
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,35.18502988,19.91292332,0.2565389,0.958280434,36,11.54100471
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,34.9432055,19.91292332,0.2565389,0.958280434,36.5,11.39603589
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,34.70629968,19.91292332,0.2565389,0.958280434,37,11.25498514
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,34.47414791,19.91292332,0.2565389,0.958280434,37.5,11.11769574
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,34.2465933,19.91292332,0.2565389,0.958280434,38,10.98401922
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,34.02348608,19.91292332,0.2565389,0.958280434,38.5,10.85381482
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,33.80468325,19.91292332,0.2565389,0.958280434,39,10.726949
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,33.59004818,19.91292332,0.2565389,0.958280434,39.5,10.60329497
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,33.37945019,19.91292332,0.2565389,0.958280434,40,10.48273228
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,33.1727643,19.91292332,0.2565389,0.958280434,40.5,10.36514646
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,32.96987087,19.91292332,0.2565389,0.958280434,41,10.25042858
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,32.77065532,19.91292332,0.2565389,0.958280434,41.5,10.13847499
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,32.57500787,19.91292332,0.2565389,0.958280434,42,10.02918696
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,32.38282326,19.91292332,0.2565389,0.958280434,42.5,9.922470411
sd7043-il- 3 Deg Alpha,0.7669,0.00988,1.4946,32.19400052,19.91292332,0.2565389,0.958280434,43,9.818235644
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,35.59645961,10.51445876,0.27796565,1.167676475,33,11.99934208
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,35.32981571,10.51445876,0.27796565,1.167676475,33.5,11.83767543
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,35.0690755,10.51445876,0.27796565,1.167676475,34,11.68076368
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,34.81402429,10.51445876,0.27796565,1.167676475,34.5,11.5284001
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,34.56445818,10.51445876,0.27796565,1.167676475,35,11.38038976
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,34.32018333,10.51445876,0.27796565,1.167676475,35.5,11.23654873
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,34.08101537,10.51445876,0.27796565,1.167676475,36,11.09670328
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,33.84677882,10.51445876,0.27796565,1.167676475,36.5,10.96068922
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,33.61730648,10.51445876,0.27796565,1.167676475,37,10.82835121
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,33.39243903,10.51445876,0.27796565,1.167676475,37.5,10.69954221
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,33.17202449,10.51445876,0.27796565,1.167676475,38,10.57412293
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,32.95591779,10.51445876,0.27796565,1.167676475,38.5,10.45196128
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,32.74398043,10.51445876,0.27796565,1.167676475,39,10.33293199
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,32.53608004,10.51445876,0.27796565,1.167676475,39.5,10.2169161
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,32.33209007,10.51445876,0.27796565,1.167676475,40,10.1038006
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,32.13188944,10.51445876,0.27796565,1.167676475,40.5,9.993478083
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,31.93536228,10.51445876,0.27796565,1.167676475,41,9.885846356
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,31.7423976,10.51445876,0.27796565,1.167676475,41.5,9.780808165
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,31.55288905,10.51445876,0.27796565,1.167676475,42,9.678270883
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,31.36673469,10.51445876,0.27796565,1.167676475,42.5,9.578146242
sd7062-il- 0 Deg Alpha,0.4316,0.01141,1.593,31.18383672,10.51445876,0.27796565,1.167676475,43,9.480350082
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,35.59645961,18.92407684,0.304519774,1.026038237,33,11.85770385
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,35.32981571,18.92407684,0.304519774,1.026038237,33.5,11.6960372
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,35.0690755,18.92407684,0.304519774,1.026038237,34,11.53912545
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,34.81402429,18.92407684,0.304519774,1.026038237,34.5,11.38676186
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,34.56445818,18.92407684,0.304519774,1.026038237,35,11.23875153
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,34.32018333,18.92407684,0.304519774,1.026038237,35.5,11.09491049
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,34.08101537,18.92407684,0.304519774,1.026038237,36,10.95506505
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,33.84677882,18.92407684,0.304519774,1.026038237,36.5,10.81905098
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,33.61730648,18.92407684,0.304519774,1.026038237,37,10.68671297
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,33.39243903,18.92407684,0.304519774,1.026038237,37.5,10.55790397
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,33.17202449,18.92407684,0.304519774,1.026038237,38,10.43248469
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,32.95591779,18.92407684,0.304519774,1.026038237,38.5,10.31032305
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,32.74398043,18.92407684,0.304519774,1.026038237,39,10.19129375
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,32.53608004,18.92407684,0.304519774,1.026038237,39.5,10.07527786
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,32.33209007,18.92407684,0.304519774,1.026038237,40,9.962162366
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,32.13188944,18.92407684,0.304519774,1.026038237,40.5,9.851839846
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,31.93536228,18.92407684,0.304519774,1.026038237,41,9.744208119
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,31.7423976,18.92407684,0.304519774,1.026038237,41.5,9.639169927
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,31.55288905,18.92407684,0.304519774,1.026038237,42,9.536632645
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,31.36673469,18.92407684,0.304519774,1.026038237,42.5,9.436508005
sd7062-il- 3 Deg Alpha,0.7768,0.0125,1.593,31.18383672,18.92407684,0.304519774,1.026038237,43,9.338711845
sd7080-il- 0 Deg Alpha,0.3403,0.00929,1.2695,35.55750359,10.40280614,0.2839908,1.175934677,41.5,11.98390536
sd7080-il- 0 Deg Alpha,0.3403,0.00929,1.2695,35.34521809,10.40280614,0.2839908,1.175934677,42,11.85523904
sd7080-il- 0 Deg Alpha,0.3403,0.00929,1.2695,35.13668991,10.40280614,0.2839908,1.175934677,42.5,11.72960017
sd7080-il- 0 Deg Alpha,0.3403,0.00929,1.2695,34.9318095,10.40280614,0.2839908,1.175934677,43,11.60688313
sd7080-il- 3 Deg Alpha,0.6398,0.00958,1.2695,35.77366062,19.55837605,0.292855959,1.001688438,41,11.94146364
sd7080-il- 3 Deg Alpha,0.6398,0.00958,1.2695,35.55750359,19.55837605,0.292855959,1.001688438,41.5,11.80965912
sd7080-il- 3 Deg Alpha,0.6398,0.00958,1.2695,35.34521809,19.55837605,0.292855959,1.001688438,42,11.6809928
sd7080-il- 3 Deg Alpha,0.6398,0.00958,1.2695,35.13668991,19.55837605,0.292855959,1.001688438,42.5,11.55535393
sd7080-il- 3 Deg Alpha,0.6398,0.00958,1.2695,34.9318095,19.55837605,0.292855959,1.001688438,43,11.43263689
sd7090-il- 0 Deg Alpha,0.3138,0.00898,1.2658,35.39683836,9.62075399,0.275316669,1.18290159,42,11.89342212
sd7090-il- 0 Deg Alpha,0.3138,0.00898,1.2658,35.18800563,9.62075399,0.275316669,1.18290159,42.5,11.767416
sd7090-il- 0 Deg Alpha,0.3138,0.00898,1.2658,34.98282601,9.62075399,0.275316669,1.18290159,43,11.64434025
sd7090-il- 3 Deg Alpha,0.5923,0.01003,1.2658,35.60943389,18.1592498,0.307508485,1.044323489,41.5,11.88388644
sd7090-il- 3 Deg Alpha,0.5923,0.01003,1.2658,35.39683836,18.1592498,0.307508485,1.044323489,42,11.75484402
sd7090-il- 3 Deg Alpha,0.5923,0.01003,1.2658,35.18800563,18.1592498,0.307508485,1.044323489,42.5,11.6288379
sd7090-il- 3 Deg Alpha,0.5923,0.01003,1.2658,34.98282601,18.1592498,0.307508485,1.044323489,43,11.50576215
sd8000-il- 3 Deg Alpha,0.5604,0.00901,1.2268,35.74294351,17.72742354,0.285017998,1.030469527,42.5,11.95146589
sd8000-il- 3 Deg Alpha,0.5604,0.00901,1.2268,35.53452807,17.72742354,0.285017998,1.030469527,43,11.82447756
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,35.56940497,10.05562757,0.256012357,1.154899805,38,11.97010673
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,35.33768,10.05562757,0.256012357,1.154899805,38.5,11.8296495
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,35.11042568,10.05562757,0.256012357,1.154899805,39,11.69279373
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,34.88750009,10.05562757,0.256012357,1.154899805,39.5,11.55940267
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,34.66876753,10.05562757,0.256012357,1.154899805,40,11.42934639
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,34.45409817,10.05562757,0.256012357,1.154899805,40.5,11.30250137
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,34.24336776,10.05562757,0.256012357,1.154899805,41,11.17875013
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,34.0364573,10.05562757,0.256012357,1.154899805,41.5,11.05798085
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,33.83325276,10.05562757,0.256012357,1.154899805,42,10.94008702
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,33.6336448,10.05562757,0.256012357,1.154899805,42.5,10.82496717
sd8040-il- 0 Deg Alpha,0.359,0.00914,1.3855,33.43752859,10.05562757,0.256012357,1.154899805,43,10.71252453
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,35.80574914,18.17015489,0.279540844,1.016137747,37.5,11.97554743
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,35.56940497,18.17015489,0.279540844,1.016137747,38,11.83134467
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,35.33768,18.17015489,0.279540844,1.016137747,38.5,11.69088744
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,35.11042568,18.17015489,0.279540844,1.016137747,39,11.55403167
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,34.88750009,18.17015489,0.279540844,1.016137747,39.5,11.42064061
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,34.66876753,18.17015489,0.279540844,1.016137747,40,11.29058433
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,34.45409817,18.17015489,0.279540844,1.016137747,40.5,11.16373931
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,34.24336776,18.17015489,0.279540844,1.016137747,41,11.03998807
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,34.0364573,18.17015489,0.279540844,1.016137747,41.5,10.91921879
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,33.83325276,18.17015489,0.279540844,1.016137747,42,10.80132497
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,33.6336448,18.17015489,0.279540844,1.016137747,42.5,10.68620512
sd8040-il- 3 Deg Alpha,0.6487,0.00998,1.3855,33.43752859,18.17015489,0.279540844,1.016137747,43,10.57376247
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,35.15622702,10.18553562,0.411574142,1.30786343,39.5,11.87326853
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,34.93580964,10.18553562,0.411574142,1.30786343,40,11.74120097
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,34.71948675,10.18553562,0.411574142,1.30786343,40.5,11.61239433
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,34.50713316,10.18553562,0.411574142,1.30786343,41,11.48672932
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,34.29862894,10.18553562,0.411574142,1.30786343,41.5,11.36409238
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,34.09385917,10.18553562,0.411574142,1.30786343,42,11.24437537
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,33.8927137,10.18553562,0.411574142,1.30786343,42.5,11.12747523
sg6040-il- 0 Deg Alpha,0.3581,0.01447,1.3644,33.69508687,10.18553562,0.411574142,1.30786343,43,11.0132937
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,35.60987452,19.49217414,0.404747757,1.114904274,38.5,11.95473548
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,35.38086974,19.49217414,0.404747757,1.114904274,39,11.81576329
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,35.15622702,19.49217414,0.404747757,1.114904274,39.5,11.68030938
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,34.93580964,19.49217414,0.404747757,1.114904274,40,11.54824181
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,34.71948675,19.49217414,0.404747757,1.114904274,40.5,11.41943518
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,34.50713316,19.49217414,0.404747757,1.114904274,41,11.29377016
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,34.29862894,19.49217414,0.404747757,1.114904274,41.5,11.17113323
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,34.09385917,19.49217414,0.404747757,1.114904274,42,11.05141622
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,33.8927137,19.49217414,0.404747757,1.114904274,42.5,10.93451607
sg6040-il- 3 Deg Alpha,0.6853,0.01423,1.3644,33.69508687,19.49217414,0.404747757,1.114904274,43,10.82033454
sg6041-il- 0 Deg Alpha,0.2647,0.01267,1.27,35.12977255,8.088565039,0.387163276,1.325391975,42.5,11.87490248
sg6041-il- 0 Deg Alpha,0.2647,0.01267,1.27,34.92493248,8.088565039,0.387163276,1.325391975,43,11.75223375
sg6041-il- 3 Deg Alpha,0.648,0.00967,1.27,35.76661786,19.80124724,0.295490835,0.99946589,41,11.9349341
sg6041-il- 3 Deg Alpha,0.648,0.00967,1.27,35.55050339,19.80124724,0.295490835,0.99946589,41.5,11.80318147
sg6041-il- 3 Deg Alpha,0.648,0.00967,1.27,35.33825968,19.80124724,0.295490835,0.99946589,42,11.6745658
sg6041-il- 3 Deg Alpha,0.648,0.00967,1.27,35.12977255,19.80124724,0.295490835,0.99946589,42.5,11.54897639
sg6041-il- 3 Deg Alpha,0.648,0.00967,1.27,34.92493248,19.80124724,0.295490835,0.99946589,43,11.42630767
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,35.43605304,11.85704893,0.333693492,1.196552513,36,11.93081767
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,35.19250339,11.85704893,0.333693492,1.196552513,36.5,11.78377294
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,34.9539074,11.85704893,0.333693492,1.196552513,37,11.64070239
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,34.72009937,11.85704893,0.333693492,1.196552513,37.5,11.50144706
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,34.4909213,11.85704893,0.333693492,1.196552513,38,11.36585634
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,34.26622235,11.85704893,0.333693492,1.196552513,38.5,11.23378746
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,34.0458585,11.85704893,0.333693492,1.196552513,39,11.10510496
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,33.82969214,11.85704893,0.333693492,1.196552513,39.5,10.97968025
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,33.61759166,11.85704893,0.333693492,1.196552513,40,10.85739115
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,33.4094312,11.85704893,0.333693492,1.196552513,40.5,10.73812154
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,33.20509025,11.85704893,0.333693492,1.196552513,41,10.62176094
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,33.00445343,11.85704893,0.333693492,1.196552513,41.5,10.50820421
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,32.80741016,11.85704893,0.333693492,1.196552513,42,10.39735122
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,32.61385443,11.85704893,0.333693492,1.196552513,42.5,10.28910653
sg6042-il- 0 Deg Alpha,0.4502,0.01267,1.4735,32.42368456,11.85704893,0.333693492,1.196552513,43,10.18337916
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,35.93871719,21.76777197,0.287866603,0.952511164,35,11.99346961
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,35.68473014,21.76777197,0.287866603,0.952511164,35.5,11.83796315
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,35.43605304,21.76777197,0.287866603,0.952511164,36,11.68677632
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,35.19250339,21.76777197,0.287866603,0.952511164,36.5,11.53973159
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,34.9539074,21.76777197,0.287866603,0.952511164,37,11.39666105
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,34.72009937,21.76777197,0.287866603,0.952511164,37.5,11.25740571
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,34.4909213,21.76777197,0.287866603,0.952511164,38,11.121815
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,34.26622235,21.76777197,0.287866603,0.952511164,38.5,10.98974611
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,34.0458585,21.76777197,0.287866603,0.952511164,39,10.86106362
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,33.82969214,21.76777197,0.287866603,0.952511164,39.5,10.7356389
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,33.61759166,21.76777197,0.287866603,0.952511164,40,10.6133498
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,33.4094312,21.76777197,0.287866603,0.952511164,40.5,10.49408019
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,33.20509025,21.76777197,0.287866603,0.952511164,41,10.37771959
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,33.00445343,21.76777197,0.287866603,0.952511164,41.5,10.26416287
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,32.80741016,21.76777197,0.287866603,0.952511164,42,10.15330987
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,32.61385443,21.76777197,0.287866603,0.952511164,42.5,10.04506518
sg6042-il- 3 Deg Alpha,0.8265,0.01093,1.4735,32.42368456,21.76777197,0.287866603,0.952511164,43,9.939337806
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,35.48483591,15.6738829,0.326876992,1.113399334,32.5,11.87723938
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,35.21498533,15.6738829,0.326876992,1.113399334,33,11.7141509
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,34.95119895,15.6738829,0.326876992,1.113399334,33.5,11.55593072
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,34.693253,15.6738829,0.326876992,1.113399334,34,11.40236409
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,34.44093508,15.6738829,0.326876992,1.113399334,34.5,11.25324865
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,34.19404348,15.6738829,0.326876992,1.113399334,35,11.10839366
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,33.95238643,15.6738829,0.326876992,1.113399334,35.5,10.9676191
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,33.71578155,15.6738829,0.326876992,1.113399334,36,10.83075493
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,33.48405522,15.6738829,0.326876992,1.113399334,36.5,10.69764047
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,33.25704206,15.6738829,0.326876992,1.113399334,37,10.5681237
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,33.03458443,15.6738829,0.326876992,1.113399334,37.5,10.44206071
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,32.81653199,15.6738829,0.326876992,1.113399334,38,10.31931516
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,32.60274123,15.6738829,0.326876992,1.113399334,38.5,10.19975782
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,32.39307513,15.6738829,0.326876992,1.113399334,39,10.08326604
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,32.18740273,15.6738829,0.326876992,1.113399334,39.5,9.969723423
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,31.98559884,15.6738829,0.326876992,1.113399334,40,9.859019372
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,31.78754369,15.6738829,0.326876992,1.113399334,40.5,9.751048755
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,31.59312264,15.6738829,0.326876992,1.113399334,41,9.645711567
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,31.40222589,15.6738829,0.326876992,1.113399334,41.5,9.542912624
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,31.21474824,15.6738829,0.326876992,1.113399334,42,9.442561275
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,31.03058883,15.6738829,0.326876992,1.113399334,42.5,9.344571135
sg6043-il- 0 Deg Alpha,0.6574,0.01371,1.6277,30.84965091,15.6738829,0.326876992,1.113399334,43,9.248859835
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,35.76098665,24.95089513,0.298504737,0.899486834,32,11.83151188
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,35.48483591,24.95089513,0.298504737,0.899486834,32.5,11.66332688
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,35.21498533,24.95089513,0.298504737,0.899486834,33,11.5002384
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,34.95119895,24.95089513,0.298504737,0.899486834,33.5,11.34201822
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,34.693253,24.95089513,0.298504737,0.899486834,34,11.18845159
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,34.44093508,24.95089513,0.298504737,0.899486834,34.5,11.03933615
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,34.19404348,24.95089513,0.298504737,0.899486834,35,10.89448116
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,33.95238643,24.95089513,0.298504737,0.899486834,35.5,10.7537066
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,33.71578155,24.95089513,0.298504737,0.899486834,36,10.61684243
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,33.48405522,24.95089513,0.298504737,0.899486834,36.5,10.48372797
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,33.25704206,24.95089513,0.298504737,0.899486834,37,10.3542112
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,33.03458443,24.95089513,0.298504737,0.899486834,37.5,10.22814821
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,32.81653199,24.95089513,0.298504737,0.899486834,38,10.10540266
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,32.60274123,24.95089513,0.298504737,0.899486834,38.5,9.985845316
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,32.39307513,24.95089513,0.298504737,0.899486834,39,9.86935354
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,32.18740273,24.95089513,0.298504737,0.899486834,39.5,9.755810924
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,31.98559884,24.95089513,0.298504737,0.899486834,40,9.645106873
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,31.78754369,24.95089513,0.298504737,0.899486834,40.5,9.537136255
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,31.59312264,24.95089513,0.298504737,0.899486834,41,9.431799067
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,31.40222589,24.95089513,0.298504737,0.899486834,41.5,9.329000124
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,31.21474824,24.95089513,0.298504737,0.899486834,42,9.228648775
sg6043-il- 3 Deg Alpha,1.0465,0.01252,1.6277,31.03058883,24.95089513,0.298504737,0.899486834,42.5,9.130658635
